tmc_code,measurement_tstamp,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue
TMC010,01/16/2019 19:35,61.17,61.17,65.0,41.2,25,
TMC010,01/16/2019 19:40,59.62,59.62,65.0,42.27,25,
TMC010,01/16/2019 19:45,59.68,59.68,65.0,42.23,25,
TMC010,01/16/2019 19:50,65.33,65.33,65.0,38.57,25,
TMC010,01/16/2019 19:55,61.44,61.44,65.0,41.02,25,
TMC010,01/16/2019 20:00,60.32,60.32,65.0,41.78,25,
TMC010,01/16/2019 20:05,69.15,69.15,65.0,36.44,25,
TMC010,01/16/2019 20:10,62.21,62.21,65.0,40.51,25,
TMC010,01/16/2019 20:15,61.97,61.97,65.0,40.66,25,
TMC010,01/16/2019 20:20,63.05,63.05,65.0,39.97,25,
TMC010,01/16/2019 20:25,56.12,56.12,65.0,44.91,25,
TMC010,01/16/2019 20:30,58.52,58.52,65.0,43.06,25,
TMC010,01/16/2019 20:35,63.38,63.38,65.0,39.76,25,
TMC010,01/16/2019 20:40,67.02,67.02,65.0,37.6,25,
TMC010,01/16/2019 20:45,64.12,64.12,65.0,39.3,25,
TMC010,01/16/2019 20:50,63.27,63.27,65.0,39.83,25,
TMC010,01/16/2019 20:55,61.34,61.34,65.0,41.08,25,
TMC010,01/16/2019 21:00,60.15,60.15,65.0,41.89,25,
TMC010,01/16/2019 21:05,64.53,64.53,65.0,39.05,25,
TMC010,01/16/2019 21:10,60.59,60.59,65.0,41.59,25,
TMC010,01/16/2019 21:15,67.06,67.06,65.0,37.58,25,
TMC010,01/16/2019 21:20,61.31,61.31,65.0,41.1,25,
TMC010,01/16/2019 21:25,61.4,61.4,65.0,41.04,25,
TMC010,01/16/2019 21:30,56.68,56.68,65.0,44.46,25,
TMC010,01/16/2019 21:35,61.37,61.37,65.0,41.06,25,
TMC010,01/16/2019 21:40,64.46,64.46,65.0,39.1,25,
TMC010,01/16/2019 21:45,58.82,58.82,65.0,42.85,25,
TMC010,01/16/2019 21:50,69.18,69.18,65.0,36.43,25,
TMC010,01/16/2019 21:55,60.67,60.67,65.0,41.53,25,
TMC010,01/16/2019 22:00,66.22,66.22,65.0,38.05,25,
TMC010,01/16/2019 22:05,59.12,59.12,65.0,42.63,25,
TMC010,01/16/2019 22:10,61.24,61.24,65.0,41.15,25,
TMC010,01/16/2019 22:15,58.1,58.1,65.0,43.37,25,
TMC010,01/16/2019 22:20,64.29,64.29,65.0,39.2,25,
TMC010,01/16/2019 22:25,69.82,69.82,65.0,36.09,25,
TMC010,01/16/2019 22:30,70.0,70.0,65.0,36.0,25,
TMC010,01/16/2019 22:35,60.37,60.37,65.0,41.74,25,
TMC010,01/16/2019 22:40,59.25,59.25,65.0,42.53,25,
TMC010,01/16/2019 22:45,57.61,57.61,65.0,43.74,25,
TMC010,01/16/2019 22:50,61.72,61.72,65.0,40.83,25,
TMC010,01/16/2019 22:55,59.89,59.89,65.0,42.08,25,
TMC010,01/16/2019 23:00,60.88,60.88,65.0,41.39,25,
TMC010,01/16/2019 23:05,63.13,63.13,65.0,39.92,25,
TMC010,01/16/2019 23:10,60.81,60.81,65.0,41.44,25,
TMC010,01/16/2019 23:15,64.49,64.49,65.0,39.07,25,
TMC010,01/16/2019 23:20,59.29,59.29,65.0,42.5,25,
TMC010,01/16/2019 23:25,55.9,55.9,65.0,45.08,25,
TMC010,01/16/2019 23:30,65.76,65.76,65.0,38.32,25,
TMC010,01/16/2019 23:35,62.49,62.49,65.0,40.33,25,
TMC010,01/16/2019 23:40,66.09,66.09,65.0,38.13,25,
TMC010,01/16/2019 23:45,65.39,65.39,65.0,38.54,25,
TMC010,01/16/2019 23:50,63.09,63.09,65.0,39.95,25,
TMC010,01/16/2019 23:55,56.15,56.15,65.0,44.88,25,
TMC001,01/17/2019 00:00,63.31,63.31,65.0,39.8,25,
TMC001,01/17/2019 00:05,63.87,63.87,65.0,39.46,25,
TMC001,01/17/2019 00:10,66.25,66.25,65.0,38.04,25,
TMC001,01/17/2019 00:15,63.89,63.89,65.0,39.44,25,
TMC001,01/17/2019 00:20,59.51,59.51,65.0,42.34,25,
TMC001,01/17/2019 00:25,69.0,69.0,65.0,36.52,25,
TMC001,01/17/2019 00:30,58.66,58.66,65.0,42.96,25,
TMC001,01/17/2019 00:35,52.79,52.79,65.0,47.74,25,
TMC001,01/17/2019 00:40,59.84,59.84,65.0,42.12,25,
TMC001,01/17/2019 00:45,61.87,61.87,65.0,40.73,25,
TMC001,01/17/2019 00:50,64.0,64.0,65.0,39.37,25,
TMC001,01/17/2019 00:55,65.07,65.07,65.0,38.73,25,
TMC001,01/17/2019 01:00,66.0,66.0,65.0,38.18,25,
TMC001,01/17/2019 01:05,59.48,59.48,65.0,42.37,25,
TMC001,01/17/2019 01:10,62.95,62.95,65.0,40.03,25,
TMC001,01/17/2019 01:15,58.69,58.69,65.0,42.94,25,
TMC001,01/17/2019 01:20,61.7,61.7,65.0,40.84,25,
TMC001,01/17/2019 01:25,62.93,62.93,65.0,40.05,25,
TMC001,01/17/2019 01:30,60.3,60.3,65.0,41.79,25,
TMC001,01/17/2019 01:35,56.17,56.17,65.0,44.86,25,
TMC001,01/17/2019 01:40,58.68,58.68,65.0,42.94,25,
TMC001,01/17/2019 01:45,59.49,59.49,65.0,42.36,25,
TMC001,01/17/2019 01:50,55.96,55.96,65.0,45.03,25,
TMC001,01/17/2019 01:55,58.77,58.77,65.0,42.88,25,
TMC001,01/17/2019 02:00,62.52,62.52,65.0,40.31,25,
TMC001,01/17/2019 02:05,58.75,58.75,65.0,42.89,25,
TMC001,01/17/2019 02:10,57.93,57.93,65.0,43.5,25,
TMC001,01/17/2019 02:15,63.98,63.98,65.0,39.39,25,
TMC001,01/17/2019 02:20,64.83,64.83,65.0,38.87,25,
TMC001,01/17/2019 02:25,58.78,58.78,65.0,42.87,25,
TMC001,01/17/2019 02:30,61.39,61.39,65.0,41.05,25,
TMC001,01/17/2019 02:35,60.23,60.23,65.0,41.84,25,
TMC001,01/17/2019 02:40,61.51,61.51,65.0,40.97,25,
TMC001,01/17/2019 02:45,56.68,56.68,65.0,44.46,25,
TMC001,01/17/2019 02:50,61.25,61.25,65.0,41.14,25,
TMC001,01/17/2019 02:55,62.41,62.41,65.0,40.38,25,
TMC001,01/17/2019 03:00,67.65,67.65,65.0,37.25,25,
TMC001,01/17/2019 03:05,61.96,61.96,65.0,40.67,25,
TMC001,01/17/2019 03:10,63.93,63.93,65.0,39.42,25,
TMC001,01/17/2019 03:15,58.82,58.82,65.0,42.84,25,
TMC001,01/17/2019 03:20,63.37,63.37,65.0,39.77,25,
TMC001,01/17/2019 03:25,59.07,59.07,65.0,42.66,25,
TMC001,01/17/2019 03:30,62.86,62.86,65.0,40.09,25,
TMC001,01/17/2019 03:35,67.74,67.74,65.0,37.2,25,
TMC001,01/17/2019 03:40,56.21,56.21,65.0,44.83,25,
TMC001,01/17/2019 03:45,61.83,61.83,65.0,40.75,25,
TMC001,01/17/2019 03:50,65.17,65.17,65.0,38.67,25,
TMC001,01/17/2019 03:55,58.48,58.48,65.0,43.09,25,
TMC001,01/17/2019 04:00,60.1,60.1,65.0,41.93,25,
TMC001,01/17/2019 04:05,62.36,62.36,65.0,40.41,25,
TMC001,01/17/2019 04:10,63.61,63.61,65.0,39.62,25,
TMC001,01/17/2019 04:15,64.26,64.26,65.0,39.22,25,
TMC001,01/17/2019 04:20,57.19,57.19,65.0,44.06,25,
TMC001,01/17/2019 04:25,66.35,66.35,65.0,37.98,25,
TMC001,01/17/2019 04:30,57.67,57.67,65.0,43.7,25,
TMC001,01/17/2019 04:35,53.7,53.7,65.0,46.92,25,
TMC001,01/17/2019 04:40,59.05,59.05,65.0,42.68,25,
TMC001,01/17/2019 04:45,60.38,60.38,65.0,41.73,25,
TMC001,01/17/2019 04:50,60.55,60.55,65.0,41.62,25,
TMC001,01/17/2019 04:55,64.05,64.05,65.0,39.35,25,
TMC001,01/17/2019 05:00,64.76,64.76,65.0,38.91,25,
TMC001,01/17/2019 05:05,62.04,62.04,65.0,40.62,25,
TMC001,01/17/2019 05:10,60.29,60.29,65.0,41.8,25,
TMC001,01/17/2019 05:15,55.79,55.79,65.0,45.17,25,
TMC001,01/17/2019 05:20,64.96,64.96,65.0,38.79,25,
TMC001,01/17/2019 05:25,54.79,54.79,65.0,45.99,25,
TMC001,01/17/2019 05:30,65.44,65.44,65.0,38.51,25,
TMC001,01/17/2019 05:35,64.61,64.61,65.0,39.0,25,
TMC001,01/17/2019 05:40,63.06,63.06,65.0,39.96,25,
TMC001,01/17/2019 05:45,58.84,58.84,65.0,42.83,25,
TMC001,01/17/2019 05:50,62.57,62.57,65.0,40.27,25,
TMC001,01/17/2019 05:55,61.35,61.35,65.0,41.08,25,
TMC001,01/17/2019 06:00,68.56,68.56,65.0,36.76,25,
TMC001,01/17/2019 06:05,61.83,61.83,65.0,40.75,25,
TMC001,01/17/2019 06:10,63.68,63.68,65.0,39.58,25,
TMC001,01/17/2019 06:15,57.46,57.46,65.0,43.85,25,
TMC001,01/17/2019 06:20,64.78,64.78,65.0,38.9,25,
TMC001,01/17/2019 06:25,58.88,58.88,65.0,42.8,25,
TMC001,01/17/2019 06:30,52.37,52.37,65.0,48.12,25,
TMC001,01/17/2019 06:35,52.94,52.94,65.0,47.6,25,
TMC001,01/17/2019 06:40,51.38,51.38,65.0,49.05,25,
TMC001,01/17/2019 06:45,52.88,52.88,65.0,47.66,25,
TMC001,01/17/2019 06:50,51.25,51.25,65.0,49.17,25,
TMC001,01/17/2019 06:55,46.8,46.8,65.0,53.85,25,100.0
TMC001,01/17/2019 07:00,46.51,46.51,65.0,54.18,25,100.0
TMC001,01/17/2019 07:05,50.32,50.32,65.0,50.08,25,
TMC001,01/17/2019 07:10,45.2,45.2,65.0,55.75,25,100.0
TMC001,01/17/2019 07:15,42.23,42.23,65.0,59.68,25,100.0
TMC001,01/17/2019 07:20,36.65,36.65,65.0,68.76,25,100.0
TMC001,01/17/2019 07:25,36.71,36.71,65.0,68.65,25,100.0
TMC001,01/17/2019 07:30,39.99,39.99,65.0,63.02,25,100.0
TMC001,01/17/2019 07:35,47.35,47.35,65.0,53.22,25,100.0
TMC001,01/17/2019 07:40,40.85,40.85,65.0,61.69,25,100.0
TMC001,01/17/2019 07:45,44.17,44.17,65.0,57.05,25,100.0
TMC001,01/17/2019 07:50,44.6,44.6,65.0,56.51,25,100.0
TMC001,01/17/2019 07:55,42.9,42.9,65.0,58.74,25,100.0
TMC001,01/17/2019 08:00,43.21,43.21,65.0,58.32,25,100.0
TMC001,01/17/2019 08:05,47.36,47.36,65.0,53.21,25,100.0
TMC001,01/17/2019 08:10,52.2,52.2,65.0,48.28,25,
TMC001,01/17/2019 08:15,49.95,49.95,65.0,50.45,25,100.0
TMC001,01/17/2019 08:20,50.91,50.91,65.0,49.5,25,
TMC001,01/17/2019 08:25,55.09,55.09,65.0,45.74,25,
TMC001,01/17/2019 08:30,53.0,53.0,65.0,47.55,25,
TMC001,01/17/2019 08:35,55.34,55.34,65.0,45.53,25,
TMC001,01/17/2019 08:40,59.25,59.25,65.0,42.53,25,
TMC001,01/17/2019 08:45,57.3,57.3,65.0,43.98,25,
TMC001,01/17/2019 08:50,62.26,62.26,65.0,40.48,25,
TMC001,01/17/2019 08:55,65.18,65.18,65.0,38.66,25,
TMC001,01/17/2019 09:00,64.41,64.41,65.0,39.13,25,
TMC001,01/17/2019 09:05,64.78,64.78,65.0,38.9,25,
TMC001,01/17/2019 09:10,55.85,55.85,65.0,45.12,25,
TMC001,01/17/2019 09:15,59.87,59.87,65.0,42.09,25,
TMC001,01/17/2019 09:20,66.91,66.91,65.0,37.66,25,
TMC001,01/17/2019 09:25,63.82,63.82,65.0,39.48,25,
TMC001,01/17/2019 09:30,65.96,65.96,65.0,38.2,25,
TMC001,01/17/2019 09:35,65.53,65.53,65.0,38.46,25,
TMC001,01/17/2019 09:40,63.38,63.38,65.0,39.76,25,
TMC001,01/17/2019 09:45,62.72,62.72,65.0,40.18,25,
TMC001,01/17/2019 09:50,58.96,58.96,65.0,42.74,25,
TMC001,01/17/2019 09:55,63.83,63.83,65.0,39.48,25,
TMC001,01/17/2019 10:00,62.15,62.15,65.0,40.55,25,
TMC001,01/17/2019 10:05,64.65,64.65,65.0,38.98,25,
TMC001,01/17/2019 10:10,58.82,58.82,65.0,42.84,25,
TMC001,01/17/2019 10:15,61.28,61.28,65.0,41.12,25,
TMC001,01/17/2019 10:20,63.24,63.24,65.0,39.85,25,
TMC001,01/17/2019 10:25,60.01,60.01,65.0,41.99,25,
TMC001,01/17/2019 10:30,55.97,55.97,65.0,45.03,25,
TMC001,01/17/2019 10:35,55.72,55.72,65.0,45.23,25,
TMC001,01/17/2019 10:40,57.49,57.49,65.0,43.84,25,
TMC001,01/17/2019 10:45,55.12,55.12,65.0,45.72,25,
TMC001,01/17/2019 10:50,56.5,56.5,65.0,44.6,25,
TMC001,01/17/2019 10:55,64.7,64.7,65.0,38.95,25,
TMC001,01/17/2019 11:00,60.35,60.35,65.0,41.76,25,
TMC001,01/17/2019 11:05,60.37,60.37,65.0,41.74,25,
TMC001,01/17/2019 11:10,65.29,65.29,65.0,38.6,25,
TMC001,01/17/2019 11:15,62.7,62.7,65.0,40.19,25,
TMC001,01/17/2019 11:20,66.49,66.49,65.0,37.9,25,
TMC001,01/17/2019 11:25,62.45,62.45,65.0,40.35,25,
TMC001,01/17/2019 11:30,61.86,61.86,65.0,40.74,25,
TMC001,01/17/2019 11:35,66.56,66.56,65.0,37.86,25,
TMC001,01/17/2019 11:40,62.74,62.74,65.0,40.17,25,
TMC001,01/17/2019 11:45,61.63,61.63,65.0,40.89,25,
TMC001,01/17/2019 11:50,56.59,56.59,65.0,44.53,25,
TMC001,01/17/2019 11:55,64.97,64.97,65.0,38.79,25,
TMC001,01/17/2019 12:00,62.34,62.34,65.0,40.42,25,
TMC001,01/17/2019 12:05,57.13,57.13,65.0,44.11,25,
TMC001,01/17/2019 12:10,61.47,61.47,65.0,40.99,25,
TMC001,01/17/2019 12:15,59.54,59.54,65.0,42.32,25,
TMC001,01/17/2019 12:20,61.51,61.51,65.0,40.97,25,
TMC001,01/17/2019 12:25,59.64,59.64,65.0,42.25,25,
TMC001,01/17/2019 12:30,62.47,62.47,65.0,40.34,25,
TMC001,01/17/2019 12:35,59.94,59.94,65.0,42.05,25,
TMC001,01/17/2019 12:40,59.0,59.0,65.0,42.71,25,
TMC001,01/17/2019 12:45,56.95,56.95,65.0,44.25,25,
TMC001,01/17/2019 12:50,68.32,68.32,65.0,36.88,25,
TMC001,01/17/2019 12:55,57.99,57.99,65.0,43.46,25,
TMC001,01/17/2019 13:00,70.0,70.0,65.0,36.0,25,
TMC001,01/17/2019 13:05,55.49,55.49,65.0,45.41,25,
TMC001,01/17/2019 13:10,63.18,63.18,65.0,39.89,25,
TMC001,01/17/2019 13:15,62.24,62.24,65.0,40.49,25,
TMC001,01/17/2019 13:20,67.13,67.13,65.0,37.54,25,
TMC001,01/17/2019 13:25,57.05,57.05,65.0,44.17,25,
TMC001,01/17/2019 13:30,65.65,65.65,65.0,38.38,25,
TMC001,01/17/2019 13:35,56.77,56.77,65.0,44.39,25,
TMC001,01/17/2019 13:40,57.91,57.91,65.0,43.52,25,
TMC001,01/17/2019 13:45,57.92,57.92,65.0,43.51,25,
TMC001,01/17/2019 13:50,65.05,65.05,65.0,38.74,25,
TMC001,01/17/2019 13:55,63.03,63.03,65.0,39.98,25,
TMC001,01/17/2019 14:00,62.01,62.01,65.0,40.64,25,
TMC001,01/17/2019 14:05,62.15,62.15,65.0,40.55,25,
TMC001,01/17/2019 14:10,59.18,59.18,65.0,42.58,25,
TMC001,01/17/2019 14:15,63.5,63.5,65.0,39.68,25,
TMC001,01/17/2019 14:20,60.99,60.99,65.0,41.32,25,
TMC001,01/17/2019 14:25,61.98,61.98,65.0,40.66,25,
TMC001,01/17/2019 14:30,63.16,63.16,65.0,39.9,25,
TMC001,01/17/2019 14:35,53.25,53.25,65.0,47.32,25,
TMC001,01/17/2019 14:40,62.3,62.3,65.0,40.45,25,
TMC001,01/17/2019 14:45,59.42,59.42,65.0,42.41,25,
TMC001,01/17/2019 14:50,64.39,64.39,65.0,39.14,25,
TMC001,01/17/2019 14:55,66.2,66.2,65.0,38.07,25,
TMC001,01/17/2019 15:00,61.97,61.97,65.0,40.67,25,
TMC001,01/17/2019 15:05,65.01,65.01,65.0,38.76,25,
TMC001,01/17/2019 15:10,62.26,62.26,65.0,40.48,25,
TMC001,01/17/2019 15:15,66.01,66.01,65.0,38.18,25,
TMC001,01/17/2019 15:20,55.11,55.11,65.0,45.73,25,
TMC001,01/17/2019 15:25,56.02,56.02,65.0,44.99,25,
TMC001,01/17/2019 15:30,62.8,62.8,65.0,40.13,25,
TMC001,01/17/2019 15:35,61.62,61.62,65.0,40.89,25,
TMC001,01/17/2019 15:40,65.89,65.89,65.0,38.25,25,
TMC001,01/17/2019 15:45,62.33,62.33,65.0,40.43,25,
TMC001,01/17/2019 15:50,64.66,64.66,65.0,38.97,25,
TMC001,01/17/2019 15:55,68.1,68.1,65.0,37.01,25,
TMC001,01/17/2019 16:00,58.71,58.71,65.0,42.92,25,
TMC001,01/17/2019 16:05,53.43,53.43,65.0,47.17,25,
TMC001,01/17/2019 16:10,49.93,49.93,65.0,50.47,25,100.0
TMC001,01/17/2019 16:15,52.42,52.42,65.0,48.07,25,
TMC001,01/17/2019 16:20,55.42,55.42,65.0,45.47,25,
TMC001,01/17/2019 16:25,49.24,49.24,65.0,51.18,25,100.0
TMC001,01/17/2019 16:30,47.26,47.26,65.0,53.33,25,100.0
TMC001,01/17/2019 16:35,40.97,40.97,65.0,61.51,25,100.0
TMC001,01/17/2019 16:40,39.48,39.48,65.0,63.83,25,100.0
TMC001,01/17/2019 16:45,39.83,39.83,65.0,63.27,25,100.0
TMC001,01/17/2019 16:50,36.59,36.59,65.0,68.88,25,100.0
TMC001,01/17/2019 16:55,37.59,37.59,65.0,67.04,25,100.0
TMC001,01/17/2019 17:00,41.15,41.15,65.0,61.23,25,100.0
TMC001,01/17/2019 17:05,42.07,42.07,65.0,59.89,25,100.0
TMC001,01/17/2019 17:10,43.6,43.6,65.0,57.79,25,100.0
TMC001,01/17/2019 17:15,42.75,42.75,65.0,58.95,25,100.0
TMC001,01/17/2019 17:20,43.91,43.91,65.0,57.39,25,100.0
TMC001,01/17/2019 17:25,45.87,45.87,65.0,54.94,25,100.0
TMC001,01/17/2019 17:30,49.8,49.8,65.0,50.6,25,100.0
TMC001,01/17/2019 17:35,50.82,50.82,65.0,49.59,25,
TMC001,01/17/2019 17:40,47.93,47.93,65.0,52.57,25,100.0
TMC001,01/17/2019 17:45,45.49,45.49,65.0,55.4,25,100.0
TMC001,01/17/2019 17:50,52.24,52.24,65.0,48.24,25,
TMC001,01/17/2019 17:55,54.57,54.57,65.0,46.18,25,
TMC001,01/17/2019 18:00,56.38,56.38,65.0,44.69,25,
TMC001,01/17/2019 18:05,55.59,55.59,65.0,45.34,25,
TMC001,01/17/2019 18:10,56.57,56.57,65.0,44.54,25,
TMC001,01/17/2019 18:15,54.91,54.91,65.0,45.89,25,
TMC001,01/17/2019 18:20,64.49,64.49,65.0,39.08,25,
TMC001,01/17/2019 18:25,63.31,63.31,65.0,39.8,25,
TMC001,01/17/2019 18:30,67.63,67.63,65.0,37.26,25,
TMC001,01/17/2019 18:35,64.39,64.39,65.0,39.13,25,
TMC001,01/17/2019 18:40,66.29,66.29,65.0,38.01,25,
TMC001,01/17/2019 18:45,66.38,66.38,65.0,37.96,25,
TMC001,01/17/2019 18:50,67.35,67.35,65.0,37.42,25,
TMC001,01/17/2019 18:55,68.16,68.16,65.0,36.97,25,
TMC001,01/17/2019 19:00,64.63,64.63,65.0,38.99,25,
TMC001,01/17/2019 19:05,59.12,59.12,65.0,42.63,25,
TMC001,01/17/2019 19:10,58.12,58.12,65.0,43.36,25,
TMC001,01/17/2019 19:15,58.92,58.92,65.0,42.77,25,
TMC001,01/17/2019 19:20,62.09,62.09,65.0,40.59,25,
TMC001,01/17/2019 19:25,61.4,61.4,65.0,41.04,25,
TMC001,01/17/2019 19:30,66.41,66.41,65.0,37.95,25,
TMC001,01/17/2019 19:35,58.53,58.53,65.0,43.06,25,
TMC001,01/17/2019 19:40,60.28,60.28,65.0,41.81,25,
TMC001,01/17/2019 19:45,62.22,62.22,65.0,40.5,25,
TMC001,01/17/2019 19:50,63.02,63.02,65.0,39.99,25,
TMC001,01/17/2019 19:55,57.85,57.85,65.0,43.56,25,
TMC001,01/17/2019 20:00,64.12,64.12,65.0,39.3,25,
TMC001,01/17/2019 20:05,62.42,62.42,65.0,40.37,25,
TMC001,01/17/2019 20:10,62.24,62.24,65.0,40.49,25,
TMC001,01/17/2019 20:15,62.35,62.35,65.0,40.42,25,
TMC001,01/17/2019 20:20,59.43,59.43,65.0,42.4,25,
TMC001,01/17/2019 20:25,55.06,55.06,65.0,45.76,25,
TMC001,01/17/2019 20:30,66.8,66.8,65.0,37.72,25,
TMC001,01/17/2019 20:35,61.68,61.68,65.0,40.85,25,
TMC001,01/17/2019 20:40,61.82,61.82,65.0,40.77,25,
TMC001,01/17/2019 20:45,68.59,68.59,65.0,36.74,25,
TMC001,01/17/2019 20:50,62.64,62.64,65.0,40.23,25,
TMC001,01/17/2019 20:55,60.14,60.14,65.0,41.9,25,
TMC001,01/17/2019 21:00,57.45,57.45,65.0,43.87,25,
TMC001,01/17/2019 21:05,63.61,63.61,65.0,39.61,25,
TMC001,01/17/2019 21:10,64.17,64.17,65.0,39.27,25,
TMC001,01/17/2019 21:15,66.75,66.75,65.0,37.75,25,
TMC001,01/17/2019 21:20,64.53,64.53,65.0,39.05,25,
TMC001,01/17/2019 21:25,63.1,63.1,65.0,39.94,25,
TMC001,01/17/2019 21:30,63.66,63.66,65.0,39.59,25,
TMC001,01/17/2019 21:35,64.3,64.3,65.0,39.19,25,
TMC001,01/17/2019 21:40,63.66,63.66,65.0,39.59,25,
TMC001,01/17/2019 21:45,67.78,67.78,65.0,37.18,25,
TMC001,01/17/2019 21:50,59.18,59.18,65.0,42.58,25,
TMC001,01/17/2019 21:55,63.51,63.51,65.0,39.68,25,
TMC001,01/17/2019 22:00,66.14,66.14,65.0,38.1,25,
TMC001,01/17/2019 22:05,59.95,59.95,65.0,42.03,25,
TMC001,01/17/2019 22:10,57.41,57.41,65.0,43.9,25,
TMC001,01/17/2019 22:15,62.07,62.07,65.0,40.6,25,
TMC001,01/17/2019 22:20,61.5,61.5,65.0,40.98,25,
TMC001,01/17/2019 22:25,56.46,56.46,65.0,44.64,25,
TMC001,01/17/2019 22:30,68.12,68.12,65.0,36.99,25,
TMC001,01/17/2019 22:35,63.04,63.04,65.0,39.97,25,
TMC001,01/17/2019 22:40,64.69,64.69,65.0,38.95,25,
TMC001,01/17/2019 22:45,60.61,60.61,65.0,41.58,25,
TMC001,01/17/2019 22:50,62.9,62.9,65.0,40.06,25,
TMC001,01/17/2019 22:55,57.91,57.91,65.0,43.52,25,
TMC001,01/17/2019 23:00,60.41,60.41,65.0,41.71,25,
TMC001,01/17/2019 23:05,59.61,59.61,65.0,42.27,25,
TMC001,01/17/2019 23:10,62.74,62.74,65.0,40.17,25,
TMC001,01/17/2019 23:15,63.97,63.97,65.0,39.39,25,
TMC001,01/17/2019 23:20,65.8,65.8,65.0,38.3,25,
TMC001,01/17/2019 23:25,58.54,58.54,65.0,43.05,25,
TMC001,01/17/2019 23:30,62.18,62.18,65.0,40.53,25,
TMC001,01/17/2019 23:35,60.69,60.69,65.0,41.52,25,
TMC001,01/17/2019 23:40,59.07,59.07,65.0,42.66,25,
TMC001,01/17/2019 23:45,58.0,58.0,65.0,43.45,25,
TMC001,01/17/2019 23:50,51.84,51.84,65.0,48.61,25,
TMC001,01/17/2019 23:55,66.41,66.41,65.0,37.94,25,
TMC002,01/17/2019 00:00,64.27,64.27,65.0,39.21,25,
TMC002,01/17/2019 00:05,63.03,63.03,65.0,39.98,25,
TMC002,01/17/2019 00:10,65.03,65.03,65.0,38.75,25,
TMC002,01/17/2019 00:15,57.14,57.14,65.0,44.1,25,
TMC002,01/17/2019 00:20,66.3,66.3,65.0,38.01,25,
TMC002,01/17/2019 00:25,58.06,58.06,65.0,43.4,25,
TMC002,01/17/2019 00:30,65.86,65.86,65.0,38.26,25,
TMC002,01/17/2019 00:35,61.99,61.99,65.0,40.65,25,
TMC002,01/17/2019 00:40,67.96,67.96,65.0,37.08,25,
TMC002,01/17/2019 00:45,65.06,65.06,65.0,38.73,25,
TMC002,01/17/2019 00:50,59.91,59.91,65.0,42.06,25,
TMC002,01/17/2019 00:55,66.83,66.83,65.0,37.71,25,
TMC002,01/17/2019 01:00,59.97,59.97,65.0,42.02,25,
TMC002,01/17/2019 01:05,58.52,58.52,65.0,43.06,25,
TMC002,01/17/2019 01:10,55.8,55.8,65.0,45.16,25,
TMC002,01/17/2019 01:15,57.23,57.23,65.0,44.04,25,
TMC002,01/17/2019 01:20,62.46,62.46,65.0,40.34,25,
TMC002,01/17/2019 01:25,60.81,60.81,65.0,41.44,25,
TMC002,01/17/2019 01:30,63.99,63.99,65.0,39.38,25,
TMC002,01/17/2019 01:35,54.91,54.91,65.0,45.89,25,
TMC002,01/17/2019 01:40,63.3,63.3,65.0,39.81,25,
TMC002,01/17/2019 01:45,61.84,61.84,65.0,40.75,25,
TMC002,01/17/2019 01:50,54.15,54.15,65.0,46.53,25,
TMC002,01/17/2019 01:55,66.91,66.91,65.0,37.66,25,
TMC002,01/17/2019 02:00,60.59,60.59,65.0,41.59,25,
TMC002,01/17/2019 02:05,66.09,66.09,65.0,38.13,25,
TMC002,01/17/2019 02:10,67.24,67.24,65.0,37.48,25,
TMC002,01/17/2019 02:15,63.53,63.53,65.0,39.67,25,
TMC002,01/17/2019 02:20,65.43,65.43,65.0,38.52,25,
TMC002,01/17/2019 02:25,67.75,67.75,65.0,37.19,25,
TMC002,01/17/2019 02:30,59.63,59.63,65.0,42.26,25,
TMC002,01/17/2019 02:35,58.4,58.4,65.0,43.15,25,
TMC002,01/17/2019 02:40,65.21,65.21,65.0,38.64,25,
TMC002,01/17/2019 02:45,66.56,66.56,65.0,37.86,25,
TMC002,01/17/2019 02:50,69.8,69.8,65.0,36.1,25,
TMC002,01/17/2019 02:55,64.11,64.11,65.0,39.31,25,
TMC002,01/17/2019 03:00,64.68,64.68,65.0,38.96,25,
TMC002,01/17/2019 03:05,57.63,57.63,65.0,43.73,25,
TMC002,01/17/2019 03:10,61.46,61.46,65.0,41.0,25,
TMC002,01/17/2019 03:15,64.55,64.55,65.0,39.04,25,
TMC002,01/17/2019 03:20,62.96,62.96,65.0,40.02,25,
TMC002,01/17/2019 03:25,64.8,64.8,65.0,38.89,25,
TMC002,01/17/2019 03:30,59.09,59.09,65.0,42.64,25,
TMC002,01/17/2019 03:35,66.98,66.98,65.0,37.62,25,
TMC002,01/17/2019 03:40,61.86,61.86,65.0,40.74,25,
TMC002,01/17/2019 03:45,51.41,51.41,65.0,49.01,25,
TMC002,01/17/2019 03:50,64.24,64.24,65.0,39.23,25,
TMC002,01/17/2019 03:55,62.26,62.26,65.0,40.48,25,
TMC002,01/17/2019 04:00,65.17,65.17,65.0,38.67,25,
TMC002,01/17/2019 04:05,64.89,64.89,65.0,38.83,25,
TMC002,01/17/2019 04:10,61.83,61.83,65.0,40.76,25,
TMC002,01/17/2019 04:15,66.61,66.61,65.0,37.83,25,
TMC002,01/17/2019 04:20,59.56,59.56,65.0,42.31,25,
TMC002,01/17/2019 04:25,59.82,59.82,65.0,42.13,25,
